Name,ID,GND
BAMBERGER - Moses Löb - Dr. ,1986,http://d-nb.info/gnd/120083396
BAMBERGER - Moses Löb - Dr. ,1987,NA
BAMBERGER - Nathan ,1988,NA
BAMBERGER - Salomon Menachem Halevi - Dr. ,1989,NA
BAMBERGER - Samuel ,1990,NA
BAMBERGER - Selig Pinchas - Dr. ,1991,NA
BAMBERGER - Simcha Simon - Dr. ,1992,http://d-nb.info/gnd/105308725X
BAMBERGER - Simon Simcha - Dr. ,1993,NA
BANETH - Eduard Ezekiel - Prof. Dr. ,1994,http://d-nb.info/gnd/143462350
BANETH - Ludwig - Dr. - auch Leon Arje B. ,1995,NA
BARON - Dr. ,1996,NA
BARON - Sally - Dr. ,1997,http://d-nb.info/gnd/134163125
BASS - Ernst - Dr. - auch BAAS ,1998,NA
BASSFREUND - Heinrich Levi - Dr. ,1999,NA
BASSFREUND - Jakob - Dr. ,2000,NA
BAYER - Ferdinand ,2001,NA
BEER - Isaac - auch Itzig Bischheim ,2002,NA
BEERMANN - Max Mordechai - Dr. ,2003,http://d-nb.info/gnd/1025243307
BEHRENS - Siegfried - Dr. ,2004,http://d-nb.info/gnd/1019172401
BEREISCH - Mordechai Jakob - auch Markus B. - M. BREISCH oder M. BRAISH ,2005,http://d-nb.info/gnd/1050567439
BERGER - Emil - Dr. ,2006,NA
BERGER - Heinrich - Dr. ,2007,http://d-nb.info/gnd/103859846X
BERGMANN - Juda - Dr. ,2008,http://d-nb.info/gnd/136563570
BERKOVITS - Eliezer - Prof. Dr. - auch Ladislaus B. ,2009,http://d-nb.info/gnd/121892204
BERLIN - Moses - Dr. ,2010,NA
BERLINGER - Aron ,2011,NA
BERLINGER - Eliezer ,2012,http://d-nb.info/gnd/1080964320
BERLINGER - Jakob - Dr. ,2013,NA
BERMANN. ,2014,NA
BERNHEIM - Samuel Edmond ,2015,NA
BERNSTEIN - Fritz Leon - Dr. - auch Leopold B. ,2016,http://d-nb.info/gnd/12604516X
BIBERFELD - Abraham ,2017,NA
BIBERFELD - Eduard Chajim - Dr. phil. u. Dr. med. ,2018,http://d-nb.info/gnd/127540938
BIBERFELD - Heinrich - Dr. ,2019,http://d-nb.info/gnd/1075931088
BIBERFELD - Philipp Leon - Dr. jur. ,2020,NA
BIELER - Meir - Dr. - auch Majer B. ,2021,NA
BIENHEIM - Erich - Dr. ,2022,NA
BIGARD - Isaac - auch BIGART - BICKARD ,2023,NA
BILESKI - Herbert ,2024,NA
BINETTER - Isidor - Dr. ,2025,NA
BIRAM - Max - Dr. ,2026,NA
BLEICHRODE - Isidor - Dr. - auch Isaak B. - hebr. Abraham Zewi B. ,2027,NA
BLOCH - Armand Isaac - Dr. ,2028,NA
BLOCH - Camille ,2029,NA
BLOCH - Fritz Elieser - Dr. ,2030,http://d-nb.info/gnd/1026306671
BLOCH - Jacques - auch Félix B. ,2031,NA
BLOCH - Joseph ,2032,NA
BLOCH - Joseph - Dr. ,2033,NA
BLOCH - Josef Samuel - Dr. ,2034,NA
BLOCH - Lazare ,2035,NA
BLOCH - Lazare - auch Lipmann B. ,2036,NA
BLOCH - Philipp - Prof. Dr. ,2037,http://d-nb.info/gnd/143909762
BLUHM - Arthur - Dr. - auch A. BLUM ,2038,http://d-nb.info/gnd/116206128
BLUM. ,2039,NA
BLUM. ,2040,NA
BLUM - Félix - ,2041,NA
BLUM - Samuel - Dr. ,2042,NA
BLUMENTHAL - Adolf - Dr. - auch Abraham Isaak B. ,2043,NA
BLUMENTHAL - Louis Lewin - Dr. ,2044,NA
BLUMGRUND - Bernhard Naftali - Dr. ,2045,NA
BOHRER - Markus Mordechai - Dr. ,2046,NA
BONDI - Jonas Marcus - Dr. ,2047,NA
BRADER - David - Dr. - auch Joseph(?) B. ,2048,NA
BRANN - Markus Mordechai - Prof. Dr. ,2049,http://d-nb.info/gnd/117627283
BRAUN - Israel Chaim ,2050,NA
BRAUNSCHWEIGER - David - Dr. ,2051,NA
BRESLAUER - Jehuda Leo - Dr. ,2052,NA
BREUER - Joseph - Dr. ,2053,NA
BREUER - Raphael - Dr. ,2054,http://d-nb.info/gnd/126233195
BREUER - Salomon - Dr. - hebr. Schlomo Salman B. ,2055,NA
BROCH - Jizchak Isidor - Dr. ,2056,NA
BROH - M. ,2057,NA
BROM - Samuel ,2058,NA
BRUCKSTEIN - Marcus - Dr. ,2059,NA
BRUMMER - Osias ,2060,NA
BUTTENWIESER - Josef Arie - Dr. ,2061,NA
CAHN - Leo Jehuda - Dr. ,2062,NA
CAHN - Marc - auch Reb Mortché - Mordechai C. ,2063,NA
CAHN - Michael - Dr. ,2064,NA
CAHN - Nathan - Dr. ,2065,NA
CARLEBACH - David - Dr. ,2066,http://d-nb.info/gnd/1023036517
CARLEBACH - Emanuel - Dr. ,2067,http://d-nb.info/gnd/123557038
CARLEBACH - Ephraim - Dr. ,2068,http://d-nb.info/gnd/134282620
CARLEBACH - Hartwig Naphtali - Dr. ,2069,http://d-nb.info/gnd/127147705
CARLEBACH - Henry ,2070,NA
CARLEBACH - Joseph Zvi - Dr. rer. nat. ,2071,NA
CARO - Isidor - Dr. ,2072,http://d-nb.info/gnd/15280076X
CASPER - Hermann. ,2073,NA
CASSELL - Curt Emanuel - anglisiert Curtis/Curtis C. ,2074,NA
CHODOWSKI - Salomo A. D. - Dr. ,2075,NA
CHONE - Hermann Chaim - Dr. - auch Heymann Ch. ,2076,NA
CHOTINER - Abraham - Dr. ,2077,NA
COBLENZ - Felix - Dr. ,2078,NA
COHEN - Benjamin - Dr. - auch Benno C. ,2079,NA
COHEN - Jacob ,2080,NA
COHEN - Naftali - Dr. ,2081,NA
COHN - Emil Moses - Dr. - Pseudonym Emil BERNHARD - Ben Oni Oni ,2082,NA
COHN - Gustav - hebr. Jitzchak C. ,2083,NA
COHN - Heinrich - Dr. - hebr. Chaim C. ,2084,NA
COHN - Jakob - Dr. ,2085,NA
COHN - John - Dr. - auch Jona C. ,2086,NA
COHN - Joseph - Dr. ,2087,NA
COHN - Joseph S. - Dr. - genannt „Rebbe Jossef“ ,2088,NA
COHN - Julius - Dr. ,2089,NA
COHN - Julius - Dr. ,2090,NA
COHN - S. H. ,2091,NA
COHN - Salomon ,2092,NA
DANKOWICZ - Simon - Dr. - auch S. DANKOWITZ ,2093,NA
DAVID - Elieser - Dr. ,2094,NA
DAVID - Moritz - Dr. ,2095,http://d-nb.info/gnd/189413484
DEBRÉ - Moïse - Dr. ,2096,NA
DE HAAS - Philipp - Dr. ,2097,NA
DEUTSCH - Hermann - Dr. - auch Simon Zwi D. ,2098,http://d-nb.info/gnd/143453122
DEUTSCH - Immanuel - Dr. ,2099,NA
DEUTSCH - Philipp. ,2100,NA
DEUTSCHLÄNDER - Nathan - Dr. ,2101,NA
DIAMANT - Seev Wolf ,2102,NA
DIENEMANN - Max - Dr. ,2103,http://d-nb.info/gnd/127503943
DIENSTFERTIG - Marcus - Dr. ,2104,NA
DIETISHEIM - Théodore ,2105,NA
DOCTOR - Max - Dr. ,2106,NA
DONATH - Emanuel Menachem ,2107,NA
DREYFUSS - Heinrich - auch Henri D. ,2108,NA
DREYFUSS - Heymann Loeb - auch Henri D. ,2109,NA
DREYFUSS - Isaak - Dr. - auch Isidore D. ,2110,NA
DUCKESZ - Eduard Ezechiel - auch Enoch Isidor D. ,2111,NA
DÜNNER - Josef Hirsch - Dr. - anglisiert DUNNER ,2112,NA
DÜNNER - Lasar - Dr. ,2113,NA
ECKSTEIN - Adolf Abraham - Dr. ,2114,http://d-nb.info/gnd/131883968
EHRENFELD - Nathan - Dr. - auch Nathaniel E. ,2115,NA
EHRENTREU - Heinrich Chanoch - Dr. ,2116,NA
EHRENTREU - Jonah Ernst - Dr. - auch Jona Josef E. ,2117,NA
EHRMANN - Herz Naftali - Dr.(?) - Pseudonym JUDÄUS ,2118,NA
EINSTEIN - Berthold - Dr. ,2119,NA
ELK - Max Meir - Dr. ,2120,http://d-nb.info/gnd/125217129
ELLENBOGEN - Adolf - Dr. ,2121,NA
ELLGUTHER - Max - Dr. ,2122,NA
ELSASS - Bernhard - Dr. ,2123,NA
EMMRICH - Levi - Dr. ,2124,NA
ENOCH. ,2125,NA
ENOCH - Joseph Samuel - Dr. ,2126,NA
EPHRAIM - Menachem Max - Dr. ,2127,NA
EPPENSTEIN - Simon - Dr. ,2128,NA
EPSTEIN - Daniel. ,2129,NA
ESCHELBACHER - Joseph - Dr. ,2130,http://d-nb.info/gnd/119435624
ESCHELBACHER - Max - Dr. jur. ,2131,http://d-nb.info/gnd/121509087
FABIAN. ,2132,NA
FABIAN - Alfred - Dr. jur. ,2133,NA
FABIAN - Leo ,2134,http://d-nb.info/gnd/1052828809
FALKENSTEIN - Ph. ,2135,NA
FEINBERG - Gabriel - genannt „Be’er Reh. ovot“ ,2136,NA
FEINBERG - Gerson - Dr. ,2137,NA
FELDMANN - David ,2138,NA
FESSLER - Siegmund - Dr. ,2139,NA
FINDLING - Moses ,2140,NA
FINK - Daniel - Dr. ,2141,NA
FINKEL - Ephraim - Dr. ,2142,NA
FINKELSCHERER - Bruno - Dr. ,2143,NA
FINKELSCHERER - Herbert - Dr. ,2144,NA
FINKELSCHERER - Israel - Dr. ,2145,http://d-nb.info/gnd/155592491
FLASCHNER - Siegmund - Dr. ,2146,NA
FLEISCHER - M. ,2147,http://d-nb.info/gnd/-
FOERDER - Victor - hebr. Avigdor PORAT ,2148,http://d-nb.info/gnd/1075381398
FRANK - Gerhard - Dr. ,2149,http://d-nb.info/gnd/12205217X
FRANK - Helmut - Dr. ,2150,NA
FRÄNKEL - Leo - Dr. - auch L. FRÄNCKEL ,2151,NA
FRANKFURTER - Salomon - Dr. ,2152,NA
FRANKL - Philipp Pessach - Dr. ,2153,NA
FRANKL - Pincus Fritz - Dr. ,2154,NA
FREIER - Moritz - Dr. - auch Max F. ,2155,NA
FREIMANN - Jacob - Dr. ,2156,NA
FREUDENTHAL - Max - Dr. ,2157,NA
FREUND - Peter - Dr. ,2158,NA
FREUND - Samuel - Dr. ,2159,http://d-nb.info/gnd/141843985
FRIED - Salomon - Dr. - auch Seligmann F. ,2160,NA
FRIEDIGER - Max - Dr. - auch Moses F. ,2161,NA
FRIEDMANN - Benjamin - Dr. ,2162,NA
FRIEDMANN - Isidor - Dr. ,2163,NA
FRIEDMANN - Israel ,2164,NA
FRIEDMANN - Nathan - Dr. - auch Nochum F. ,2165,NA
FRIEDMANN - Simon - Dr. ,2166,NA
FRITZ - Kurt ,2167,NA
FUCHS - Hugo Henoch - Dr. ,2168,http://d-nb.info/gnd/139531750
GALLINER - Julius - Dr. ,2169,NA
GALLINER - Siegfried - Dr. ,2170,http://d-nb.info/gnd/154726680
GALLINGER - Joseph Stephen ,2171,http://d-nb.info/gnd/-
GANS - Sally - Dr. ,2172,http://d-nb.info/gnd/-
GARBATTY - Adolf Abraham Moritz - Dr. - auch A. GORBATE ,2173,http://d-nb.info/gnd/-
GÄRTNER - Eugen - Dr. ,2174,http://d-nb.info/gnd/-
GEIS - Robert Raphael - Prof. Dr. ,2175,NA
GELBHAUS - Siegmund - Dr. - auch Josua Samuel G. ,2176,http://d-nb.info/gnd/116521260
GELLES - Siegfried - Dr. ,2177,http://d-nb.info/gnd/-
GINSBURGER - Moses - Prof. Dr. - franz. Moïse G. ,2178,NA
GLASER - A. M. - Dr. ,2179,http://d-nb.info/gnd/-
GLASER - Jacob ,2180,http://d-nb.info/gnd/-
GOITEIN - Eduard Ezechiel - Dr. ,2181,NA
GOITEIN - Gabor Gedalia - Dr. - auch Gabriel G. ,2182,NA
GOLDBERG - Hirsch ,2183,http://d-nb.info/gnd/-
GOLDMANN - Felix - Dr. ,2184,http://d-nb.info/gnd/143060791
GOLDSCHMIDT - Israel - Dr. ,2185,http://d-nb.info/gnd/116756586
GOLDSCHMIDT - Salomon - Dr. ,2186,http://d-nb.info/gnd/1111521018
GOLDSTEIN - Aron David - Dr. ,2187,http://d-nb.info/gnd/-
GOLINSKI - Ludwig - Prof. Dr. ,2188,http://d-nb.info/gnd/1112139702
GOMER - Chajim Abba - Dr. ,2189,http://d-nb.info/gnd/-
GOTTLIEB - Emanuel - auch Manuel G. ,2190,http://d-nb.info/gnd/-
GOTTSCHALK - Benno - Dr. ,2191,http://d-nb.info/gnd/136173799
GRABOWSKI - Viktor - Dr. ,2192,http://d-nb.info/gnd/-
GRADENWITZ - Zvi Hugo - Dr. - auch Hirsch G. ,2193,http://d-nb.info/gnd/1051268893
GRAF - Louis Gerhard - Dr. ,2194,http://d-nb.info/gnd/-
GREILSHEIMER - Julius ,2195,http://d-nb.info/gnd/1012557952
GRIES - Bernhard ,2196,http://d-nb.info/gnd/1012701441
GRONEMANN - Selig - Dr. ,2197,http://d-nb.info/gnd/143575120
GRÜN - Iwan Jacob - Dr. ,2198,http://d-nb.info/gnd/-
GRÜN - Samuel - Dr. ,2199,NA
GRÜNEWALD - Max - Dr. - auch GRUNEWALD ,2200,NA
GRÜNFELD. ,2201,http://d-nb.info/gnd/-
GRÜNFELD - Arnold - Dr. ,2202,http://d-nb.info/gnd/128212039
GRÜNFELD - Hermann - Dr. ,2203,http://d-nb.info/gnd/-
GRÜNFELD - Richard - Dr. ,2204,http://d-nb.info/gnd/-
GRÜNFELD - S. - Dr. ,2205,http://d-nb.info/gnd/-
GRÜNTHAL - Julius - Dr. ,2206,NA
GRUNWALD - Max - Dr. - auch GRÜNWALD - hebr. Meir G. ,2207,NA
GRZYMISCH - Siegfried - Dr. ,2208,NA
GUGGENHEIM - Isaac - franz. GUGENHEIM ,2209,NA
GUGGENHEIM - Max - franz. GUGENHEIM ,2210,NA
GUMPERTZ - Hermann ,2211,http://d-nb.info/gnd/-
GUTTMANN - Heinrich - Dr. - anglisiert Henry G. ,2212,http://d-nb.info/gnd/-
GUTTMANN - Jakob - Prof. Dr. ,2213,http://d-nb.info/gnd/138186251
GUTTMANN - Julius - Prof. Dr. - hebr. Yitzchak G. ,2214,http://d-nb.info/gnd/122512324
GUTTMANN - Moritz - Dr. ,2215,http://d-nb.info/gnd/1031836772
HAHN - Hugo - Dr. ,2216,NA
HALBERSTAMM - Israel ,2217,NA
HALEVY - Isaac - auch Jitzchak Eisik RABINOWITZ ,2218,NA
HALPERSOHN - Ruben - Dr. ,2219,NA
HAMBURGER - Bernhard Issachar - Dr. ,2220,NA
HAMBURGER - Ernst Tobias - hebr. Eliezer Tovia-Avi Josef Immanuel H. ,2221,NA
HANFF - Hansjörg ,2222,NA
HANNES - Ludwig - Dr. ,2223,NA
HANOVER - Siegmund Simon Adolf - Dr. ,2224,NA
HEILBRONN - David - auch Daniel H. - Reb Tufet - franz. HALBRONN ,2225,NA
HEILBRONN - Isaak - Dr. ,2226,NA
HEILBUT - Louis Juda - Dr. ,2227,NA
HEIMANN - Harry - Dr. - anglisiert HYMAN ,2228,NA
HEPPNER - Aron - Dr. ,2229,NA
HERBST - Josef ,2230,NA
HERBST - Salomon - Dr. ,2231,NA
HERZOG - David - Dr. ,2232,NA
HILDESHEIMER - Esriel Erich - Dr. jur. - auch Esra H. ,2233,http://d-nb.info/gnd/12184353X
HIRSCH - Abraham ,2234,NA
HIRSCH - Jakob - Dr. ,2235,NA
HIRSCH - Marcel Meyer Nathan ,2236,NA
HIRSCH - Mordechai-Amram - auch Markus H. ,2237,NA
HIRSCHBERG - Hans - Dr. - anglisiert Harris H. ,2238,NA
HIRSCHFELD - Leo Jehuda - Dr. ,2239,http://d-nb.info/gnd/1013331362
HOCHFELD - Julius - Dr. ,2240,NA
HOCHFELD - Samson - Dr. ,2241,http://d-nb.info/gnd/127773843
HOFFMANN - David Zvi - Prof. Dr. ,2242,http://d-nb.info/gnd/119356422
HOFFMANN - Ernst - Dr. - ung. Ernö H. ,2243,NA
HOFFMANN - Jacob Jehuda - Dr. ,2244,NA
HOFFMANN - Moses Jehuda - Dr. ,2245,NA
HOFFMANN - Nathan - Dr. ,2246,NA
HOLZER - Isaac Aron - Dr. ,2247,NA
HOLZER - Paul - Dr. ,2248,NA
HOROVITZ - Jakob - Dr. ,2249,http://d-nb.info/gnd/117009997
HOROVITZ - Josef Jona Zwi ,2250,NA
HOROVITZ - Markus Mordechai - Dr. ,2251,NA
HOROVITZ - Saul - Dr. ,2252,NA
HOROWITZ - Hirsch ,2253,NA
HÖXTER - Levy - Dr. ,2254,NA
HULISCH - Israel - Dr. ,2255,NA
HURWITZ - Simon ,2256,NA
ITALIENER - Bruno - Dr. ,2257,NA
JACOB - Benno - Dr. ,2258,http://d-nb.info/gnd/119554151
JACOB - Ernst I. - Dr. - anglisiert Ernest J. ,2259,http://d-nb.info/gnd/132846276
JACOBS - Alfred Abraham - Dr. ,2260,NA
JACOBSON - Moses - Dr. ,2261,NA
JACOBUS - Adolf Abraham - Dr. ,2262,NA
JAFFE - Ber - auch B. JOFFE - aus Resnik (Rozhanka) - Rußland. ,2263,NA
JAKOBOVITS - Julius - Dr. ,2264,NA
JAMPEL - Sigmund - Dr. - auch Siegmund J. ,2265,NA
JANOWITZ - Moritz - Dr. ,2266,NA
JARETZKI - Julius - auch J. JARECKI ,2267,NA
JAULUS - Heinrich - Dr. ,2268,NA
JONAS - Regina ,2269,http://d-nb.info/gnd/121507009
JOSEPH - Martin - Dr. ,2270,NA
JOSEPH - Max - Dr. - auch Maximilian J. ,2271,NA
JOSEPH - Peter ,2272,NA
JOSEPHSOHN - Caesar - Dr. ,2273,NA
JOSPE - Alfred - Dr. ,2274,NA
KAATZ - Saul - Dr. ,2275,http://d-nb.info/gnd/140164715
KAELTER - Robert Rafael - Dr. ,2276,NA
KAHLBERG - Abraham Albert - Dr. ,2277,http://d-nb.info/gnd/-
KAHN - Leo Lipman - Dr. ,2278,http://d-nb.info/gnd/-
KAHN - Moritz Moses - Dr. ,2279,http://d-nb.info/gnd/-
KALISCHER - Elias - Dr. ,2280,NA
KAMERASE - Leo Michael - Dr. ,2281,http://d-nb.info/gnd/-
KAMINKA - Armand Aron - Dr. - auch Aharon Noah K. ,2282,http://d-nb.info/gnd/-
KANER - David M. - auch KAHANER. ,2283,NA
KANTOROWSKY - Georg - Dr. ,2284,NA
KATTEN - Max - Dr. ,2285,NA
KELLER - Aron - Dr. ,2286,NA
KELLERMANN - Benzion - Dr. ,2287,http://d-nb.info/gnd/124546919
KEMPNER - Herbert - auch Fritz K.(?) ,2288,NA
KIRSCH - Raphael - Dr. ,2289,NA
KIRSCHBAUM - Mendel Menachem ,2290,NA
KLAPPHOLZ - Kurt ,2291,NA
KLEIN - Abraham Isaak - Dr. - auch Arnold oder Adolf K. ,2292,NA
KLEIN - Gottlieb - Prof. Dr. ,2293,NA
KLEIN - Hermann Zwi - Dr. - auch German K. ,2294,NA
KLEIN - Hugo - Dr. ,2295,NA
KLEIN - Siegfried - Dr. ,2296,NA
KLIERSFELD - Joseph - Prof. Dr. - seit 1949 KALIR ,2297,NA
KOBER - Adolf - Dr. ,2298,http://d-nb.info/gnd/11626375X
KOCH - Carl - Dr. - franz. Charles K. ,2299,NA
KOCH - Léonard Sylvain - Dr. ,2300,NA
KÖHLER - Max - Dr. ,2301,http://d-nb.info/gnd/143932691
KOHN - Abraham Jakob ,2302,NA
KOHN - Josef ,2303,NA
KOHN - M. - Dr. ,2304,NA
KOHN - Pinchas - Dr. - Pseudonym Sanon Kopi ,2305,NA
KOKOTEK - Jakob J. - Dr. ,2306,NA
KÖNIGSBERGER - Bernhard - Dr. - auch Bär o. Baruch K. ,2307,NA
KÖNIGSHÖFER - Emanuel - auch Menachem Arie K. ,2308,NA
KOPFSTEIN - Max - Dr. - auch Markus K. ,2309,http://d-nb.info/gnd/1053574401
KOPPEL - Max - Dr. ,2310,NA
KOREF - Markus Mordechai - Dr. ,2311,NA
KOTTEK - Heimann - Dr. - auch Hermann K. ,2312,NA
KRAKAUER - Hugo - Dr. ,2313,NA
KRAKAUER - Moritz Mose - Dr. ,2314,NA
KRAMER - Jacob - Dr. ,2315,NA
KRAUS - Heinrich - Dr. - auch H. KRAUSZ ,2316,NA
KRONER - Hermann - Dr. ,2317,NA
KRONER - Philipp - Dr. ,2318,NA
KRONER - Theodor - Dr. ,2319,NA
KRONHEIM - Emil ,2320,NA
KRONHEIM - Hans Enoch - Dr. ,2321,NA
KSINSKI - Sali - Dr. ,2322,NA
KUNSTADT - Baruch Benedikt ,2323,NA
KURREIN - Viktor - Prof. Dr. ,2324,NA
KUSZNITZKI - Salomon - Dr. ,2325,NA
LANDAU - Emil Elias - Dr. - auch Elisaeus ,2326,NA
LANDAU - Ezechiel - Dr. - auch Jecheskel/Jechiel L. ,2327,NA
LANDAU - Samuel - Dr. ,2328,NA
LANDSBERG - Wilhelm Ze’ev - Dr. ,2329,NA
LANG - Élie ,2330,NA
LANGE - Bruno - Dr. ,2331,NA
LANGE - Gerson - Dr. ,2332,NA
LAUER - Chaim - Dr. ,2333,NA
LAUPHEIMER - Friedrich Elias - Dr. ,2334,http://d-nb.info/gnd/125073674
LAUPHEIMER - Jonas Jomtov - Dr. ,2335,http://d-nb.info/gnd/-
LAZARD - Hirtz L. ,2336,NA
LAZARUS - Arnold - Dr. ,2337,NA
LAZARUS - Felix - Dr. ,2338,NA
LAZARUS - Paul Pinchas - Dr. ,2339,http://d-nb.info/gnd/139652566
LAZARUS - Zacharie ,2340,NA
LEHMANN - David ,2341,NA
LEHMANN - Joseph - Dr. ,2342,NA
LEHMANN - Sylvain - Dr. - auch Silvain L. ,2343,NA
LEIMDÖRFER - David - Dr. ,2344,NA
LEMLE - Heinrich - Dr. - auch Heiner/Henrique L. ,2345,http://d-nb.info/gnd/116896884
LERNER - Meier - Dr. - auch Moritz L. ,2346,NA
LESSER - Wolf - Dr. ,2347,NA
LEVI - Joseph - Dr. ,2348,NA
LEVI - L. ,2349,NA
LEVI - Sali - Dr. - auch Salomon L. ,2350,http://d-nb.info/gnd/1011677660
LÉVY. ,2351,NA
LÉVY. ,2352,NA
LEVY - Alfred - Dr. ,2353,NA
LEVY - Arthur Shimon - Dr. ,2354,NA
LEVY - Emil Nathan - Dr. ,2355,NA
LEVY - Harry Zwi - Dr. - auch LEVI ,2356,NA
LÉVY - Isaac - auch LÉVI ,2357,NA
LÉVY - Isaac - Dr. ,2358,NA
LÉVY - Isaak Albert - Dr. ,2359,NA
LÉVY - Jeremias - Dr. - franz. Jérôme L. ,2360,NA
LÉVY - Joachim - auch Yauchéné L. - Yohanan d’Obernai ,2361,NA
LÉVY - Joseph ,2362,NA
LÉVY - Judas Leopold - auch LEVI ,2363,NA
LEVY - M. - Dr. ,2364,NA
LÉVY - Marc - Dr. - auch Marx L. ,2365,NA
LÉVY - Naphtali ,2366,NA
LÉVY - Naphtali - auch Henri L. ,2367,NA
LÉVY - Salomon ,2368,NA
LÉVY - Samson ,2369,NA
LÉVY - Samuel ,2370,NA
LÉVY - Seligmann Naphtali ,2371,NA
LÉVY - Simon ,2372,NA
LEWIN - Dr. ,2373,NA
LEWIN - Alexander - Dr. ,2374,http://d-nb.info/gnd/1044143940
LEWIN - Louis - Dr. ,2375,NA
LEWIN - Manfred. ,2376,NA
LEWIN - Moses - Dr. ,2377,NA
LEWIN - Reinhold - Dr. ,2378,NA
LEWIN - Salomon. ,2379,NA
LEWINSKY - Abraham - Dr. ,2380,NA
LEWINSOHN - M. ,2381,NA
LEWIT - Julius - Dr. ,2382,NA
LEWKOWITZ - Albert - Dr. ,2383,NA
LEWKOWITZ - Julius - Dr. ,2384,NA
LEWY - Israel - Prof. Dr. ,2385,NA
LEWY - Wilhelm Ephraim - Dr. - auch Seev oder Wolf L. ,2386,NA
LICHTENSTEIN - Emanuel ,2387,NA
LICHTIG - Arje Leopold - Dr. - auch Lipót L. ,2388,NA
LIEBERMANN - Arthur - Dr. - urspr. A. CZUKOR ,2389,NA
LIEBREICH - A. ,2390,NA
LINK - Samuel Wolf - Dr. - auch Willi L. ,2391,NA
LITTMANN - Martin - Dr. ,2392,NA
LÖB - Herrmann - Dr. ,2393,NA
LÖB - Jonas Zwi Hermann - Dr. ,2394,NA
LOEWY - Jacob Isaac - Dr. - auch LÖVY - LOEVY - LÖWY ODER LEVY ,2395,NA
LORGE - Moritz - Dr. - auch Maurice L. ,2396,NA
LORSCH - Julius - Dr. ,2397,NA
LÖWENSTAMM - Arthur L. - Dr. ,2398,NA
LÖWENSTEIN - Egon Israel ,2399,NA
LÖWENSTEIN - Leopold - Dr. ,2400,http://d-nb.info/gnd/10410340X
LÖWENTHAL - Abraham Albert - Dr. ,2401,NA
LÖWENTHAL - Hans Gabriel ,2402,NA
LÖWY - S. - auch S. LÖVY ,2403,NA
LUBASCH - Lothar - Dr. ,2404,NA
LUBLINER - Manfred - Prof. Dr. ,2405,NA
LUCAS - Leopold - Dr. ,2406,http://d-nb.info/gnd/122356829
MANNES - Salomon - Dr. - auch S. MANES ,2407,NA
MANNHEIMER - David - Dr. ,2408,http://d-nb.info/gnd/1022729039
MARGULIES - Samuel Hirsch - Dr. ,2409,NA
MARX - Lehmann - Prof. Dr. - auch Oscher M. ,2410,NA
MARX - Moses - Dr. ,2411,NA
MARX - Victor - Dr. ,2412,NA
MAYBAUM - Ignaz - Dr. ,2413,http://d-nb.info/gnd/129410101
MAYBAUM - Siegmund - Prof. Dr. ,2414,NA
MAYER - Baruch - Dr. ,2415,NA
MAYER - Hermann ,2416,NA
MAYER - Isak - Dr. - auch Jack M. ,2417,NA
MEHLER - Ludwig Jakob ,2418,http://d-nb.info/gnd/136768717
MELCHIOR - Marcus Lazarus - Dr. ,2419,NA
MERZBACH - Julius Jona - Dr. ,2420,http://d-nb.info/gnd/1023364417
METZGER - Kurt Leo - Dr. ,2421,NA
MEYER - Akiba E. L. ,2422,NA
MEYER - Benjamin - Dr. ,2423,NA
MEYER - Eugen - Dr. - auch E. MAYER ,2424,NA
MEYER - Hans Chanoch - Dr. ,2425,http://d-nb.info/gnd/105486884
MEYER - Heinz ,2426,NA
MEYER - Seligmann - Dr. ,2427,NA
MICHALSKI - Jacob Abraham Jechiel - Dr. - auch Julius M. ,2428,http://d-nb.info/gnd/125164572
MISLOWITZER - A. - Dr. ,2429,NA
MOOK - Salomon ,2430,NA
MORHANGE - Louis - Dr. ,2431,NA
MUGDAN - Abraham ,2432,NA
MÜHLFELDER - Joseph Jakob - Dr. ,2433,NA
MUNK - Eli - Dr. - auch Elias/Eliyahu M. ,2434,http://d-nb.info/gnd/115286772
MUNK - Elie - Dr. ,2435,NA
MUNK - Esra - Dr. - auch Esriel Hakohen M. ,2436,NA
MUNK - Leo - Dr. ,2437,NA
MUNK - Michael M. - Dr. - auch Yechiel Aryeh M. ,2438,NA
MUNK - Rafael Saul - Dr. - auch Shalom M. ,2439,NA
MÜNZ - Isak - Dr. - auch Ignatz M. ,2440,NA
MÜNZ - Lasar - Dr. - auch Elasar ben Arie Löb M. ,2441,http://d-nb.info/gnd/128304294
MÜNZ - Wilhelm - Dr. ,2442,NA
NATHAN - Nathan Max - Dr. ,2443,NA
NELLHAUS - David Dagobert - Dr. ,2444,NA
NETTER - Nathan - Dr. ,2445,NA
NEUBAUER - Jakob Jekuthiel - Dr. ,2446,http://d-nb.info/gnd/140205462
NEUBÜRGER - Jacob Immanuel - Dr. - auch Emanuel N. ,2447,NA
NEUFELD - Siegbert Jizchak - Dr. ,2448,NA
NEUHAUS - Leopold - Dr. ,2449,http://d-nb.info/gnd/138222649
NEUHAUS - Ralph ,2450,NA
NEUMARK - Manass - Dr. ,2451,NA
NEUWIRTH - Aharon - Dr. ,2452,NA
NEUWIRTH - Samuel - Dr. ,2453,NA
NISCHKOWSKI - Dr. ,2454,NA
NISCHKOWSKY - Julius ,2455,NA
NOBEL - Israel - Dr. ,2456,NA
